Agency/Label Name,Entity Type,Country,Artist Name,Genre,Contact/A&R Email,Website,Source,Notes
Sub Pop,Label,USA,Weyes Blood,Art Pop / Folk,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Shabazz Palaces,Hip-Hop,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,clipping.,Experimental Hip-Hop,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Rolling Blackouts Coastal Fever,Indie Rock,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Kiwi Jr.,Indie Rock,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Bully,Indie Rock,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,La Luz,Indie Rock,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,METZ,Noise Rock,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Sunn O))),Drone Metal,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,TV Priest,Post-Punk,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,The Shins,Indie Pop,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Built to Spill,Indie Rock,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Amen Dunes,Indie Rock,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Guerilla Toss,Experimental,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Low,Slowcore,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Downtown Boys,Punk,,https://subpop.com,labels_agencies_roster,
Sub Pop,Label,USA,Sweeping Promises,Post-Punk,,https://subpop.com,labels_agencies_roster,
Warner Records (WMG),Label,USA,Red Hot Chili Peppers,Rock,,https://warnerrecords.com,labels_agencies_roster,
Warner Records (WMG),Label,USA,Paramore,Rock,,https://warnerrecords.com,labels_agencies_roster,
Warner Records (WMG),Label,USA,Teddy Swims,R&B,,https://warnerrecords.com,labels_agencies_roster,
Warner Records (WMG),Label,USA,Omar Apollo,R&B / Pop,,https://warnerrecords.com,labels_agencies_roster,
Warner Records (WMG),Label,USA,Nessa Barrett,Pop,,https://warnerrecords.com,labels_agencies_roster,
Warner Records (WMG),Label,USA,Metallica,Metal,,https://warnerrecords.com,labels_agencies_roster,
Warner Records (WMG),Label,USA,Madonna,Pop,,https://warnerrecords.com,labels_agencies_roster,
Warp Records,Label,UK,Aphex Twin,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Autechre,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Flying Lotus,Electronic / Hip-Hop,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Boards of Canada,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Squarepusher,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Hudson Mohawke,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Kelela,R&B / Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Danny Brown,Hip-Hop,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Oneohtrix Point Never,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Grizzly Bear,Indie Rock,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Mount Kimbie,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Yves Tumor,Art Pop / Experimental,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Nala Sinephro,Jazz / Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Squid,Post-Punk,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Stereolab,Indie / Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Nightmares On Wax,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Kassa Overall,Jazz,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Bibio,Electronic / Folk,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Clark,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Plaid,Electronic,,https://warp.net,labels_agencies_roster,
Warp Records,Label,UK,Wu-Lu,Post-Punk / R&B,,https://warp.net,labels_agencies_roster,
Wasserman Music (THE·TEAM),Label,USA,Prateek Kuhad,Indie Folk / Singer-Songwriter,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Hanumankind,Hip-Hop / Kerala,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Kendrick Lamar,Hip-Hop / Rap,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,SZA,R&B / Pop,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Imagine Dragons,Pop Rock,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Tyler The Creator,Hip-Hop,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Coldplay,Pop Rock / Alternative,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Ed Sheeran,Pop / Singer-Songwriter,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Billie Eilish,Pop / Alternative,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Lorde,Indie Pop / Electropop,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Diplo,EDM / DJ,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,DJ Snake,EDM / DJ,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Flume,Electronic / Indie Dance,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Disclosure,Electronic / House,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,ODESZA,Electronic,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Tash Sultana,Indie Rock / Blues,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,RÜFÜS DU SOL,Electronic / Indie Dance,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Davido,Afrobeats,,https://the.team,agent,
Wasserman Music (THE·TEAM),Label,USA,Sean Paul,Dancehall / Reggae,,https://the.team,agent,
WME (William Morris Endeavor),Label,USA,Dua Lipa,Pop / Dance,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,J Balvin,Latin Urban / Reggaeton,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Maluma,Latin Pop / Reggaeton,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Kygo,Tropical House / EDM,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Depeche Mode,Synth-Pop / Electronic,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Nine Inch Nails,Industrial Rock / Electronic,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Avenged Sevenfold,Heavy Metal / Hard Rock,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Måneskin,Rock / Glam Rock,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Bruno Mars,Pop / R&B / Funk,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Travis Scott,Hip-Hop / Trap,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Calvin Harris,EDM / House,,https://music.wmeagency.com,agent,
WME (William Morris Endeavor),Label,USA,Foo Fighters,Rock,,https://music.wmeagency.com,agent,
X-ray Touring,Label,UK,Coldplay,Pop Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Eminem,Hip-Hop / Rap,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Robbie Williams,Pop,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Blur,Britpop / Alternative,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Linkin Park,Nu-Metal / Alternative Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Green Day,Punk Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Manic Street Preachers,Alternative Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,New Order,Post-Punk / Electronic,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,The Offspring,Punk Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Queens of the Stone Age,Hard Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Smashing Pumpkins,Alternative Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Stereophonics,Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Pixies,Alternative Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Bombay Bicycle Club,Indie Rock,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Anderson Paak,Hip-Hop / Funk / Soul,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Elbow,Indie Rock / Orchestral,,https://xraytouring.com,agent,
X-ray Touring,Label,UK,Enter Shikari,Electronic Rock,,https://xraytouring.com,agent,
XL Recordings,Label,UK,Radiohead,Alternative,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Adele,Pop / Soul,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Burial,Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Arca,Electronic / Experimental,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,The Smile,Alternative,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Fontaines D.C.,Post-Punk,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Yaeji,Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Jamie xx,Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,King Krule,Post-Punk / R&B,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Four Tet,Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Ibeyi,Soul / Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,BADBADNOTGOOD,Jazz / R&B,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Overmono,Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Charlotte Day Wilson,R&B / Pop,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Thom Yorke,Alternative / Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Fabiana Palladino,Pop,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,FKA twigs,R&B / Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,M.I.A.,Hip-Hop / Electronic,,https://xlrecordings.com,labels_agencies_roster,
XL Recordings,Label,UK,Nourished By Time,R&B,,https://xlrecordings.com,labels_agencies_roster,
Amman Films,Label,Unknown,அளவையூர் என். கே. பத்மநாதன்,,,https://www.discogs.com/label/4443079,Discogs,
Anmol Geet,Label,Unknown,Yesudas,,,https://www.discogs.com/label/2061235,Discogs,
Anmol Geet,Label,Unknown,"Asha Bhosle, Mohd. Rafi*",,,https://www.discogs.com/label/2061235,Discogs,
Anmol Ratan,Label,Unknown,Mukesh,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Yesudas,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Kishore Kumar,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Lata Mangeshkar,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Narendra Chanchal,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,C. Ramchandra,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Chitragupta,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Pradeep,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Mohd. Rafi*,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Mahendra Kapoor,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Lata* - Mukesh,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Mohd. Rafi* - Suman Kalyanpur,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Lata Mangeshkar - Manna Dey,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Asha Bhosle,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Usha Khanna,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,"Lata Mangeshkar, Mohammed Rafi",,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Suresh Wadkar,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Nitin Mukesh,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Gulzar,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Rajesh Roshan,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Lata Mangeshkar - Mukesh,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Talat Mahmood,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Manna Dey,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Shailendra Singh,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,Hemant Kumar,,,https://www.discogs.com/label/1436380,Discogs,
Anmol Ratan,Label,Unknown,"Lata Mangeshkar, Mukesh",,,https://www.discogs.com/label/1436380,Discogs,
Anmol Yaaden,Label,Unknown,Mohd. Rafi*,,,https://www.discogs.com/label/1631965,Discogs,
Anmol Yaaden,Label,Unknown,Hemant Kumar,,,https://www.discogs.com/label/1631965,Discogs,
Anmol Yaaden,Label,Unknown,"Mohammed Rafi, Madan Mohan",,,https://www.discogs.com/label/1631965,Discogs,
Anmol Yaaden,Label,Unknown,Kishore Kumar,,,https://www.discogs.com/label/1631965,Discogs,
Baba,Label,Unknown,Ilaiyaraaja,,,https://www.discogs.com/label/982622,Discogs,
Baba,Label,Unknown,Puvalur Srinivasan / Kunnakkudi Vaidyanathan / Shankar Ganesh / Vijaya Bhaskar,,,https://www.discogs.com/label/982622,Discogs,
Baba Music (3),Label,Unknown,Himesh Reshammiya,,,https://www.discogs.com/label/1338912,Discogs,
Baba Music (3),Label,Unknown,"Himesh Reshammiya, Sameer",,,https://www.discogs.com/label/1338912,Discogs,
Baba Music (3),Label,Unknown,"Jatin-Lalit*, Sameer",,,https://www.discogs.com/label/1338912,Discogs,
Baba Music (3),Label,Unknown,"जतिन ललित*, समीर*",,,https://www.discogs.com/label/1338912,Discogs,
Baba Music (3),Label,Unknown,Jatin Lalit,,,https://www.discogs.com/label/1338912,Discogs,
Baba Music (3),Label,Unknown,Anu Malik,,,https://www.discogs.com/label/1338912,Discogs,
Baba Music (3),Label,Unknown,Lata Mangeshkar,,,https://www.discogs.com/label/1338912,Discogs,
Baba Music (3),Label,Unknown,Jatin-Lalit*,,,https://www.discogs.com/label/1338912,Discogs,
Big Music (7),Label,Unknown,"Shantanu Moitra, Swanand Kirkire",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Santokh Singh Dhaliwal*,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Kaifi Azmi's*,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Ajay-Atul, Swanand Kirkire",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Jaidev Kumar,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,A.R. Rahman,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Jagjit Singh,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Anand Raj Anand,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Anand Raaj Anand*,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Sajid Wajid, Sameer",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Shankar Ehsaan Loy, Sandesh Shandilya, Justin Uday*",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Shankar Ehsaan Loy, Neelesh Misra",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Harbhajan Mann,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Dr. Zeus,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Bappi Lahiri, Shafqat Ali Khan",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Shafqat Ali Khan,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Raghav Sachar,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Babloo Kumar,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Ravindra Jain,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Shankar Ehsaan Loy,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Shankar Ehsaan Loy, Javed Akhtar",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Adnan Sami, Sameer",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Anu Malik, Javed Akhtar",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Anu Malik,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Gourov Dasgupta,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"A.R. Rahman, Liyakat Ajmeri, Raj Varma",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,Surinder Y. Bachan*,,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Vishal & Shekhar, Vishal Dadlani",,,https://www.discogs.com/label/1215209,Discogs,
Big Music (7),Label,Unknown,"Siddharth - Suhas, Agnee",,,https://www.discogs.com/label/1215209,Discogs,
Bollywood Brass Band,Label,Unknown,The Bollywood Brass Band*,,,https://www.discogs.com/label/1726087,Discogs,
Bollywood Depiction,Label,Unknown,Ali The Son Of Abdul,,,https://www.discogs.com/label/3006853,Discogs,
Bollywood Music House,Label,Unknown,"Kamal Heer, Manmohan Waris",,,https://www.discogs.com/label/4276609,Discogs,
Bollywood Music House,Label,Unknown,Lally (2),,,https://www.discogs.com/label/4276609,Discogs,
Bollywood Music International London,Label,Unknown,Vidyut Goswami,,,https://www.discogs.com/label/1809443,Discogs,
Bollywood Music International London,Label,Unknown,Nadeem Shravan,,,https://www.discogs.com/label/1809443,Discogs,
Bollywood Productions,Label,Unknown,DJ Shaff,,,https://www.discogs.com/label/4577934,Discogs,
Bollywood Records,Label,Unknown,A R Rahman* = A.R. 拉曼*,,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,A R Rahman*,,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,"Shankar-Ehsaan-Loy*, Sameer",,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,Shankar Ehsaan Loy,,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,"Vishal, Shekhar*, Ram Sampath",,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,Rabbi*,,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,Lakshya*,,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,A.R. Rahman,,,https://www.discogs.com/label/580315,Discogs,
Bollywood Records,Label,Unknown,A. R. Rahman*,,,https://www.discogs.com/label/580315,Discogs,
Bollywood Series,Label,Unknown,Tariq Khan & Anupreeta*,,,https://www.discogs.com/label/829642,Discogs,
Bollywood Series,Label,Unknown,Kumar Sanu,,,https://www.discogs.com/label/829642,Discogs,
Bollywood Strings Limited,Label,Unknown,Chandru,,,https://www.discogs.com/label/918718,Discogs,
Bollywood v/s Hollywood,Label,Unknown,Kenneth D'Souza,,,https://www.discogs.com/label/2174296,Discogs,
Bollywood v/s Hollywood,Label,Unknown,Sonali Vajpayee,,,https://www.discogs.com/label/2174296,Discogs,
Bollywood v/s Hollywood,Label,Unknown,Nikhil-Vinay,,,https://www.discogs.com/label/2174296,Discogs,
Bollywood v/s Hollywood,Label,Unknown,Tabun*,,,https://www.discogs.com/label/2174296,Discogs,
"Bollywood/Hollywood Music Inc., Canada",Label,Unknown,Sandeep Chowta,,,https://www.discogs.com/label/1380560,Discogs,
Brand B,Label,Unknown,Pari Pandher,,,https://www.discogs.com/label/2775413,Discogs,
Brand B,Label,Unknown,"Bunty Bains, Prabh Bains, Chet Singh (2) & Jashan Inder",,,https://www.discogs.com/label/2775413,Discogs,
Brand B,Label,Unknown,Ranjit Bawa,,,https://www.discogs.com/label/2775413,Discogs,
Brand B,Label,Unknown,"Asmeet Sehra, Raman Brar, Armaan Dhillon, Jashan Inder, Jassi Dhaliwal, Chet Singh (2), Bunty Bains",,,https://www.discogs.com/label/2775413,Discogs,
Brand B,Label,Unknown,Pari Pandher & Jordan Sandhu,,,https://www.discogs.com/label/2775413,Discogs,
Brand B,Label,Unknown,Jordan Sandhu,,,https://www.discogs.com/label/2775413,Discogs,
Brand B,Label,Unknown,Himanshi Khurana,,,https://www.discogs.com/label/2775413,Discogs,
Brown Town Music (2),Label,Unknown,Gur Sidhu & Jasmine Sandlas,,,https://www.discogs.com/label/2675267,Discogs,
Brown Town Music (2),Label,Unknown,Gur Sidhu & Deepak Dhillon,,,https://www.discogs.com/label/2675267,Discogs,
Brown Town Music (2),Label,Unknown,"Davy (25), Simar Kaur & Gur Sidhu",,,https://www.discogs.com/label/2675267,Discogs,
Brown Town Music (2),Label,Unknown,Gur Sidhu,,,https://www.discogs.com/label/2675267,Discogs,
Brown Town Music (2),Label,Unknown,Jassa Dhillon,,,https://www.discogs.com/label/2675267,Discogs,
Brown Town Music (2),Label,Unknown,Jassa Dhillon & Gurlez Akhtar,,,https://www.discogs.com/label/2675267,Discogs,
Brown Town Music (2),Label,Unknown,Jassa Dhillon & Gur Sidhu,,,https://www.discogs.com/label/2675267,Discogs,
Brown Town Music (2),Label,Unknown,Gur Sidhu & Jassa Dhillon,,,https://www.discogs.com/label/2675267,Discogs,
Burfi Music,Label,Unknown,Ammy Virk & Divine (47),,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Simran Bhardwaj & Jaymeet,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Happy Raikoti & Avvy Sra,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Gaiphy & Ammy Virk,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Desi Routz & Gurshabad,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,"Gurmeet Singh, Amar Noori & Jaswinder Brar",,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Gurmeet Singh & G Khan,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Black Virus (2) & Pavitar Lassoi,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Simran Bhardwaj & Gurmeet Singh,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,"Gurmeet Singh, Gaiphy, Black Virus (2) & Desi Routz",,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Jind (2) & Jaymeet,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Noor Chahal,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,"Ammy Virk, Avvy Sra & Happy Raikoti",,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Vikas* & SunnyVik,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Oye Kunaal,,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,"Ammy Virk, Simar Kaur, Avvy Sra & Happy Raikoti",,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,"Avvy Sra, Jaymeet, SunnyVik & Oye Kunaal",,,https://www.discogs.com/label/2563414,Discogs,
Burfi Music,Label,Unknown,Ammy Virk,,,https://www.discogs.com/label/2563414,Discogs,
Desi Beats Records,Label,Unknown,Karan Aujla,,,https://www.discogs.com/label/2899352,Discogs,
Desi Records,Label,Unknown,Melissa D'Souza,,,https://www.discogs.com/label/1061360,Discogs,
Desi Records,Label,Unknown,Earl Ferns,,,https://www.discogs.com/label/1061360,Discogs,
Desi Records,Label,Unknown,DJ Jiten,,,https://www.discogs.com/label/1061360,Discogs,
Desi Records,Label,Unknown,Kidd Spice,,,https://www.discogs.com/label/1061360,Discogs,
DiamondStar Worldwide,Label,Unknown,Gurnam Bhullar,,,https://www.discogs.com/label/2936108,Discogs,
DiamondStar Worldwide,Label,Unknown,"Gaurav Dev, Kartik Dev & Gurnam Bhullar",,,https://www.discogs.com/label/2936108,Discogs,
DiamondStar Worldwide,Label,Unknown,Daoud Music & Gurnam Bhullar,,,https://www.discogs.com/label/2936108,Discogs,
DiamondStar Worldwide,Label,Unknown,"Gaurav Dev, Kartik Dev & Hashmat Sultana",,,https://www.discogs.com/label/2936108,Discogs,
DiamondStar Worldwide,Label,Unknown,Desi Crew & Gurnam Bhullar,,,https://www.discogs.com/label/2936108,Discogs,
DiamondStar Worldwide,Label,Unknown,"Gaurav Dev & Kartik Dev, Daddy Beats, Daoud Music, Desi Crew & Gurnam Bhullar",,,https://www.discogs.com/label/2936108,Discogs,
Double Up Entertainment (2),Label,Unknown,Harpreet Sran & INTENSE (31),,,https://www.discogs.com/label/2756333,Discogs,
Double Up Entertainment (2),Label,Unknown,"HRJXT, INTENSE (31) & Trappo Stoke",,,https://www.discogs.com/label/2756333,Discogs,
Double Up Entertainment (2),Label,Unknown,HRJXT,,,https://www.discogs.com/label/2756333,Discogs,
Double Up Entertainment (2),Label,Unknown,"HRJXT, INTENSE (31)",,,https://www.discogs.com/label/2756333,Discogs,
Double Up Entertainment (2),Label,Unknown,INTENSE*,,,https://www.discogs.com/label/2756333,Discogs,
Double Up Entertainment (2),Label,Unknown,"Diljit Dosanjh, INTENSE (31)",,,https://www.discogs.com/label/2756333,Discogs,
Down Memory Lane (3),Label,Unknown,Babla,,,https://www.discogs.com/label/1679935,Discogs,
Down Memory Lane (3),Label,Unknown,Dheeraj Dhanak,,,https://www.discogs.com/label/1679935,Discogs,
Down Memory Lane (3),Label,Unknown,Nawazish Ali Khan,,,https://www.discogs.com/label/1679935,Discogs,
Esquire (5),Label,Unknown,Bappi Lahiri,,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Pt. Hridaynath Mangeshkar*, Gulzar",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,"Naushad, Hasan Kamaal",,,https://www.discogs.com/label/1308520,Discogs,
Esquire (5),Label,Unknown,Usha Khanna,,,https://www.discogs.com/label/1308520,Discogs,
